2010-11-10,Speed restriction at Chislehurst,10:33,Ashford,Canterbury West,delayed by 11 minutes
2010-11-10,Track circuit failure at Herne Hill,04:33,Bromley South,Victoria,delayed by 10 minutes
2010-11-10,Train fault at Herne Bay,01:52,Rainham,Ramsgate,delayed by 23 minutes
2010-11-10,Driver error at Gillingham,05:31,Sheerness,Sittingbourne,delayed by 11 minutes
2010-11-10,Train fault at Faversham,05:20,Faversham,Dover Priory,delayed by 14 minutes
2010-11-10,Train fault at Faversham,06:19,Dover Priory,Faversham,cancelled
2010-11-10,Train fault at Faversham,07:05,Faversham,Dover Priory,cancelled
2010-11-10,Train delayed from depot at Ramsgate,06:10,Ramsgate,Cannon St,cancelled
2010-11-10,Level crossing failure at Battle,06:07,Tonbridge,Ore,delayed by 18 minutes
2010-11-10,Level crossing failure at Battle,06:39,Ore,Cannon St,delayed by 11 minutes
2010-11-10,Level crossing failure at Battle,07:25,Hastings,Cannon St,delayed by 11 minutes
2010-11-10,Level crossing failure at Battle,07:29,Charing Cross,Tunbridge Wells,delayed by 12 minutes
2010-11-10,Level crossing failure at Battle,08:22,Tunbridge Wells,Charing Cross,delayed by 14 minutes
2010-11-10,Level crossing failure at Battle,08:45,Dover Priory,Victoria,did not call at Chatham
2010-11-10,Level crossing failure at Battle,09:20,Cannon St,Hastings,delayed by 11 minutes
2010-11-10,Level crossing failure at Battle,09:30,Charing Cross,Tunbridge Wells,did not call at Orpington
2010-11-10,Level crossing failure at Battle,09:30,Charing Cross,Tunbridge Wells,delayed by 11 minutes
2010-11-10,Driver error at Paddock Wood,07:40,Paddock Wood,Strood,delayed by 18 minutes
2010-11-10,Driver error at Paddock Wood,07:40,Paddock Wood,Strood,terminated at Maidstone West
2010-11-10,Driver error at Paddock Wood,08:10,Paddock Wood,Strood,did not call at Maidstone West
2010-11-10,Driver error at Paddock Wood,08:35,Strood,Maidstone West,cancelled
2010-11-10,Driver error at Paddock Wood,09:35,Strood,Maidstone West,cancelled
2010-11-10,Driver error at Paddock Wood,10:02,Maidstone West,Strood,cancelled
2010-11-10,Train fault at Ramsgate,06:22,Victoria,Ramsgate,terminated at Margate
2010-11-10,Train fault at Ramsgate,06:40,St Pancras International,Margate,terminated at Ramsgate
2010-11-10,Train fault at Ramsgate,06:59,Ramsgate,Cannon St,delayed by 13 minutes
2010-11-10,Train fault at Ramsgate,08:05,Dover Priory,Victoria,cancelled
2010-11-10,Train fault at Ramsgate,08:06,Ramsgate,Faversham,did not call at Broadstairs
2010-11-10,Train fault at Ramsgate,08:06,Ramsgate,Faversham,delayed by 42 minutes
2010-11-10,Train fault at Ramsgate,08:40,Ramsgate,Faversham,started at Margate
2010-11-10,Train fault at Ramsgate,08:40,Ramsgate,Faversham,delayed by 12 minutes
2010-11-10,Train fault at Ramsgate,08:45,Dover Priory,Victoria,delayed by 12 minutes
2010-11-10,Train fault at Ramsgate,08:45,Dover Priory,Victoria,delayed by 10 minutes
2010-11-10,Train fault at Ramsgate,08:53,Margate,St Pancras International,started at Ramsgate
2010-11-10,Train fault at Ramsgate,10:22,Victoria,Ramsgate,started at Faversham
2010-11-10,Train fault at Ramsgate,10:52,Victoria,Ramsgate,delayed by 11 minutes
2010-11-10,Train fault at Ramsgate,12:15,Faversham,Dover Priory,delayed by 13 minutes
2010-11-10,Train fault at Ramsgate,13:04,Ramsgate,Faversham,delayed by 26 minutes
2010-11-10,Train fault at Ramsgate,13:05,Dover Priory,Victoria,did not call at Teynham
2010-11-10,Train fault at Ramsgate,13:05,Dover Priory,Victoria,delayed by 24 minutes
2010-11-10,Train fault at Ramsgate,14:32,Gillingham,Victoria,did not call at Chatham
2010-11-10,Railhead treatment train problem,09:40,St Pancras International,Margate,delayed by 10 minutes
2010-11-10,Cause under investigation,08:22,St Pancras International,Faversham,terminated at Ebbsfleet International
2010-11-10,Passenger alarm activated at New Cross,07:17,Gravesend,Charing Cross,delayed by 30 minutes
2010-11-10,Train fault at Grove Park,07:51,Sidcup,Charing Cross,started at Hither Green
2010-11-10,Severe weather conditions at Lewisham,08:12,Crayford,Cannon St,delayed by 10 minutes
2010-11-10,Conductor error at Sittingbourne,13:10,Sittingbourne,Sheerness,cancelled
2010-11-10,Conductor error at Sittingbourne,13:32,Sheerness,Sittingbourne,cancelled
2010-11-10,Train fault at Plumstead,13:45,Slade Green,Cannon St,terminated at Plumstead
2010-11-10,Train fault at Plumstead,14:37,Cannon St,Slade Green,cancelled
2010-11-10,Passenger taken ill at Ashford,13:42,St Pancras International,Margate,delayed by 20 minutes
2010-11-10,Passenger alarm activated at Charing Cross,08:23,Charing Cross,Barnehurst,cancelled
2010-11-10,Passenger alarm activated at Charing Cross,09:15,Slade Green,Cannon St,cancelled
2010-11-10,Train fault at Lewisham,13:54,Gillingham,Charing Cross,delayed by 21 minutes
2010-11-10,Train fault at Lewisham,13:54,Gillingham,Charing Cross,terminated at London Bridge
2010-11-10,Train fault at Lewisham,14:22,Dartford,Charing Cross,terminated at Lewisham
2010-11-10,Train fault at Lewisham,14:38,Dartford,Victoria,delayed by 14 minutes
2010-11-10,Train fault at Lewisham,14:38,Barnehurst,Cannon St,delayed by 20 minutes
2010-11-10,Train fault at Lewisham,15:17,Charing Cross,Hayes,cancelled
2010-11-10,Train fault at Lewisham,15:26,Charing Cross,Gravesend,started at London Bridge
2010-11-10,Train fault at Lewisham,16:08,Hayes,Charing Cross,cancelled
2010-11-10,Train fault at Blackfriars,14:56,Blackfriars,Sevenoaks,terminated at Blackfriars
2010-11-10,Train fault at Blackfriars,16:22,Sevenoaks,Blackfriars,cancelled
2010-11-10,Train fault at Blackfriars,17:42,Blackfriars,Sevenoaks,delayed by 11 minutes
2010-11-10,Train fault at Blackfriars,18:26,Blackfriars,Sevenoaks,delayed by 26 minutes
2010-11-10,Train fault at Victoria,06:40,Orpington,Victoria,did not call at Shortlands
2010-11-10,Train fault at Victoria,16:25,Victoria,Orpington,cancelled
2010-11-10,Train fault at Victoria,17:10,Orpington,Victoria,cancelled
2010-11-10,Train fault at Victoria,17:24,Orpington,Victoria,did not call at Sydenham Hill
2010-11-10,Train fault at Victoria,17:24,Orpington,Victoria,delayed by 12 minutes
2010-11-10,Train fault at Victoria,18:55,Orpington,Victoria,cancelled
2010-11-10,Train delayed from depot at Grove Park,15:40,Ramsgate,Charing Cross,delayed by 12 minutes
2010-11-10,Train delayed from depot at Grove Park,16:24,Gillingham,Charing Cross,delayed by 12 minutes
2010-11-10,Train delayed from depot at Grove Park,16:53,Tunbridge Wells,Charing Cross,delayed by 12 minutes
2010-11-10,Train delayed from depot at Grove Park,16:54,Gillingham,Charing Cross,delayed by 12 minutes
2010-11-10,Train delayed from depot at Grove Park,17:05,Sevenoaks,Charing Cross,delayed by 10 minutes
2010-11-10,Train delayed from depot at Grove Park,17:08,Hayes,Charing Cross,delayed by 13 minutes
2010-11-10,Train delayed from depot at Grove Park,17:21,Tunbridge Wells,Charing Cross,delayed by 11 minutes
2010-11-10,Train delayed from depot at Grove Park,17:32,Charing Cross,Sidcup,delayed by 14 minutes
2010-11-10,Train delayed from depot at Grove Park,17:37,Hayes,Charing Cross,delayed by 14 minutes
2010-11-10,Train delayed from depot at Grove Park,17:47,Charing Cross,Orpington,delayed by 14 minutes
2010-11-10,Train delayed from depot at Grove Park,17:52,Cannon St,Broadstairs,delayed by 14 minutes
2010-11-10,Train delayed from depot at Grove Park,17:54,Charing Cross,Sidcup,delayed by 12 minutes
2010-11-10,Train delayed from depot at Grove Park,18:03,Charing Cross,Ore,terminated at Hastings
2010-11-10,Train delayed from depot at Grove Park,18:07,Charing Cross,Tunbridge Wells,delayed by 15 minutes
2010-11-10,Train delayed from depot at Grove Park,18:07,Charing Cross,Tunbridge Wells,terminated at Tonbridge
2010-11-10,Train delayed from depot at Grove Park,18:20,Sidcup,Cannon St,started at Hither Green
2010-11-10,Train delayed from depot at Grove Park,18:23,Charing Cross,Gravesend,delayed by 12 minutes
2010-11-10,Train delayed from depot at Grove Park,18:27,Charing Cross,Hayes,delayed by 13 minutes
2010-11-10,Train delayed from depot at Grove Park,18:27,Charing Cross,Hayes,terminated at New Beckenham
2010-11-10,Train delayed from depot at Grove Park,19:08,Barnehurst,Cannon St,delayed by 12 minutes
2010-11-10,Points failure at London Bridge,17:35,Sevenoaks,Charing Cross,did not call at Waterloo East
2010-11-10,Points failure at London Bridge,17:47,Charing Cross,Orpington,did not call at Lewisham
2010-11-10,Points failure at London Bridge,17:54,Charing Cross,Sidcup,terminated at Hither Green
2010-11-10,Points failure at London Bridge,17:56,Charing Cross,Barnehurst,cancelled
2010-11-10,Points failure at London Bridge,18:03,Cannon St,Sevenoaks,terminated at Orpington
2010-11-10,Points failure at London Bridge,18:23,Charing Cross,Gravesend,terminated at Dartford
2010-11-10,Points failure at London Bridge,18:27,Victoria,Ramsgate,delayed by 10 minutes
2010-11-10,Points failure at London Bridge,18:34,Charing Cross,Dartford,started at London Bridge
2010-11-10,Points failure at London Bridge,18:34,Orpington,Cannon St,delayed by 17 minutes
2010-11-10,Points failure at London Bridge,18:37,Cannon St,Strood,did not call at Waterloo East
2010-11-10,Points failure at London Bridge,18:56,Slade Green,Cannon St,delayed by 13 minutes
2010-11-10,Points failure at London Bridge,19:06,Sevenoaks,Charing Cross,started at Orpington
2010-11-10,Points failure at London Bridge,19:21,Tunbridge Wells,Charing Cross,started at Tonbridge
2010-11-10,Points failure at London Bridge,19:24,Gillingham,Charing Cross,did not call at Abbey Wood
2010-11-10,Points failure at London Bridge,19:29,Ashford,Canterbury West,delayed by 17 minutes
2010-11-10,Points failure at London Bridge,19:33,Gravesend,Charing Cross,started at Dartford
2010-11-10,Points failure at London Bridge,20:06,Ashford,Ramsgate,delayed by 12 minutes
2010-11-10,Train delayed from depot,17:32,Charing Cross,Sidcup,terminated at Hither Green
2010-11-10,Train fault at Victoria,16:28,Victoria,Rochester,delayed by 16 minutes
2010-11-10,Train fault at Victoria,18:00,Victoria,Orpington,cancelled
2010-11-10,Train fault at Adisham,17:49,Faversham,Dover Priory,delayed by 127 minutes
2010-11-10,Train fault at Adisham,18:19,Faversham,Dover Priory,delayed by 50 minutes
2010-11-10,Train fault at Adisham,18:19,Faversham,Dover Priory,terminated at Aylesham
