2010-11-29,"Driver error, Sittingbourne",00:15,Rainham,Faversham,delayed by 13 minutes
2010-11-29,Points failure at Grove Park,05:15,Hayes,Charing Cross,cancelled
2010-11-29,Points failure at Grove Park,06:01,Orpington,Charing Cross,cancelled
2010-11-29,Points failure at Grove Park,06:02,Sevenoaks,Charing Cross,cancelled
2010-11-29,Points failure at Grove Park,06:16,Grove Park,Bromley North,cancelled
2010-11-29,Points failure at Grove Park,06:20,Tonbridge,Tunbridge Wells,cancelled
2010-11-29,Points failure at Grove Park,06:23,Hayes,Cannon St,cancelled
2010-11-29,Points failure at Grove Park,06:25,Bromley North,Grove Park,cancelled
2010-11-29,Points failure at Grove Park,06:36,Grove Park,Bromley North,cancelled
2010-11-29,Points failure at Grove Park,06:40,Tunbridge Wells,Charing Cross,cancelled
2010-11-29,Points failure at Grove Park,06:52,Charing Cross,Dartford,cancelled
2010-11-29,Points failure at Grove Park,07:12,Charing Cross,Gillingham,cancelled
2010-11-29,Points failure at Grove Park,07:13,Cannon St,Dartford,cancelled
2010-11-29,Points failure at Grove Park,08:06,Dartford,Cannon St,started at Slade Green
2010-11-29,Points failure at Grove Park,08:37,Charing Cross,Sevenoaks,terminated at Orpington
2010-11-29,Points failure at Grove Park,08:54,Gillingham,Charing Cross,cancelled
2010-11-29,Points failure at Grove Park,10:26,Charing Cross,Gravesend,started at Dartford
2010-11-29,Signalling failure at Minster,04:50,Ramsgate,Charing Cross,delayed by 13 minutes
2010-11-29,Signalling failure at Minster,06:02,Ashford,Dover Priory,delayed by 11 minutes
2010-11-29,Signalling failure at Minster,06:39,Dover Priory,Faversham,delayed by 10 minutes
2010-11-29,Train fault at Victoria,05:40,Victoria,Orpington,delayed by 22 minutes
2010-11-29,Train fault at Victoria,06:10,Victoria,Orpington,cancelled
2010-11-29,Train fault at Victoria,06:40,Orpington,Victoria,delayed by 10 minutes
2010-11-29,Train fault at Victoria,06:50,Victoria,Orpington,cancelled
2010-11-29,Train fault at Victoria,07:55,Victoria,Orpington,cancelled
2010-11-29,Train fault at Victoria,08:10,Orpington,Victoria,delayed by 10 minutes
2010-11-29,Train delayed from depot at Dover Priory,06:24,Dover Priory,Charing Cross,delayed by 10 minutes
2010-11-29,Adhesion problems at Strood,21:33,Tonbridge,Strood,delayed by 17 minutes
2010-11-29,Adhesion problems at Strood,22:35,Strood,Maidstone West,delayed by 15 minutes
2010-11-29,Following late running freight train at Ashford,10:40,Orpington,Victoria,did not call at Shortlands
2010-11-29,Following late running freight train at Ashford,10:40,Orpington,Victoria,delayed by 11 minutes
2010-11-29,Driver error at Gillingham,08:03,Hayes,Cannon St,delayed by 11 minutes
2010-11-29,Driver error at Gillingham,08:10,Cannon St,Cannon St,terminated at Abbey Wood
2010-11-29,Driver error at Gillingham,08:51,Cannon St,Orpington,delayed by 13 minutes
2010-11-29,Driver error at Gillingham,08:54,Cannon St,Barnehurst,delayed by 21 minutes
2010-11-29,Driver error at Gillingham,09:00,Cannon St,Hayes,delayed by 11 minutes
2010-11-29,Driver error at Gillingham,09:03,Cannon St,Beckenham Junction,delayed by 12 minutes
2010-11-29,Driver error at Gillingham,09:09,Cannon St,Cannon St,delayed by 10 minutes
2010-11-29,Driver error at Gillingham,09:15,Slade Green,Cannon St,delayed by 16 minutes
2010-11-29,Driver error at Gillingham,09:15,Cannon St,Cannon St,delayed by 10 minutes
2010-11-29,Driver error at Gillingham,09:18,Cannon St,Orpington,delayed by 11 minutes
2010-11-29,Driver error at Gillingham,09:27,Cannon St,Dartford,delayed by 10 minutes
2010-11-29,Driver error at Gillingham,09:30,Cannon St,Hayes,delayed by 10 minutes
2010-11-29,Driver error at Gillingham,09:45,Slade Green,Cannon St,cancelled
2010-11-29,Driver error at Gillingham,09:47,Cannon St,Cannon St,cancelled
2010-11-29,Driver error at Gillingham,09:57,Cannon St,Dartford,started at London Bridge
2010-11-29,Driver error at Gillingham,10:21,Tunbridge Wells,Charing Cross,delayed by 27 minutes
2010-11-29,Driver error at Gillingham,10:21,Tunbridge Wells,Charing Cross,terminated at London Bridge
2010-11-29,Driver error at Gillingham,10:30,Cannon St,Hayes,delayed by 12 minutes
2010-11-29,Driver error at Gillingham,13:06,Sevenoaks,Charing Cross,started at Orpington
