2010-09-21,Engineering work overrun at New Beckenham,05:15,Hayes,Charing Cross,started at New Beckenham
2010-09-21,Train fault at Slade Green depot,06:57,Strood,Cannon St,cancelled
2010-09-21,Train fault at Slade Green depot,08:10,Cannon St,Cannon St,cancelled
2010-09-21,Train fault at Slade Green depot,09:47,Cannon St,Cannon St,started at Slade Green
2010-09-21,Track circuit failure at Stonegate,06:12,Ore,Charing Cross,delayed by 31 minutes
2010-09-21,Track circuit failure at Stonegate,06:12,Ore,Charing Cross,terminated at Tonbridge
2010-09-21,Track circuit failure at Stonegate,06:22,Ramsgate,Cannon St,delayed by 15 minutes
2010-09-21,Track circuit failure at Stonegate,06:30,Hastings,Tunbridge Wells,delayed by 29 minutes
2010-09-21,Track circuit failure at Stonegate,06:39,Ore,Cannon St,delayed by 28 minutes
2010-09-21,Track circuit failure at Stonegate,06:40,Ramsgate,Charing Cross,delayed by 13 minutes
2010-09-21,Track circuit failure at Stonegate,07:00,Charing Cross,Tunbridge Wells,delayed by 23 minutes
2010-09-21,Track circuit failure at Stonegate,07:03,Hastings,Charing Cross,delayed by 30 minutes
2010-09-21,Track circuit failure at Stonegate,07:15,Charing Cross,Hastings,delayed by 39 minutes
2010-09-21,Track circuit failure at Stonegate,07:25,Hastings,Cannon St,delayed by 22 minutes
2010-09-21,Track circuit failure at Stonegate,07:29,Charing Cross,Tunbridge Wells,delayed by 20 minutes
2010-09-21,Track circuit failure at Stonegate,07:40,Tunbridge Wells,Charing Cross,delayed by 15 minutes
2010-09-21,Track circuit failure at Stonegate,07:40,Tunbridge Wells,Charing Cross,delayed by 19 minutes
2010-09-21,Track circuit failure at Stonegate,07:41,Ore,Charing Cross,delayed by 19 minutes
2010-09-21,Track circuit failure at Stonegate,07:41,Ore,Charing Cross,terminated at Tonbridge
2010-09-21,Track circuit failure at Stonegate,07:45,Ashford,Charing Cross,delayed by 12 minutes
2010-09-21,Track circuit failure at Stonegate,07:45,Ashford,Charing Cross,delayed by 10 minutes
2010-09-21,Track circuit failure at Stonegate,07:47,Cannon St,Hastings,delayed by 23 minutes
2010-09-21,Track circuit failure at Stonegate,08:00,Tunbridge Wells,Charing Cross,cancelled
2010-09-21,Track circuit failure at Stonegate,08:00,Charing Cross,Tunbridge Wells,delayed by 11 minutes
2010-09-21,Track circuit failure at Stonegate,08:17,Charing Cross,Hastings,started at Tonbridge
2010-09-21,Track circuit failure at Stonegate,08:22,Tunbridge Wells,Charing Cross,delayed by 22 minutes
2010-09-21,Track circuit failure at Stonegate,08:22,Tunbridge Wells,Charing Cross,terminated at London Bridge
2010-09-21,Track circuit failure at Stonegate,08:42,Cannon St,Hastings,delayed by 34 minutes
2010-09-21,Track circuit failure at Stonegate,08:53,Charing Cross,Ashford,delayed by 12 minutes
2010-09-21,Track circuit failure at Stonegate,09:00,Charing Cross,Tunbridge Wells,delayed by 42 minutes
2010-09-21,Track circuit failure at Stonegate,09:00,Charing Cross,Tunbridge Wells,terminated at Tonbridge
2010-09-21,Track circuit failure at Stonegate,09:13,Charing Cross,Dover Priory,delayed by 18 minutes
2010-09-21,Track circuit failure at Stonegate,09:29,Hastings,Charing Cross,delayed by 13 minutes
2010-09-21,Track circuit failure at Stonegate,09:29,Hastings,Charing Cross,terminated at London Bridge
2010-09-21,Track circuit failure at Stonegate,09:30,Charing Cross,Tunbridge Wells,started at London Bridge
2010-09-21,Track circuit failure at Stonegate,09:45,Charing Cross,Hastings,started at Tonbridge
2010-09-21,Track circuit failure at Stonegate,09:45,Charing Cross,Hastings,delayed by 11 minutes
2010-09-21,Track circuit failure at Stonegate,09:50,Hastings,Charing Cross,delayed by 11 minutes
2010-09-21,Track circuit failure at Stonegate,10:03,Tonbridge,Strood,delayed by 13 minutes
2010-09-21,Track circuit failure at Stonegate,10:21,Tunbridge Wells,Charing Cross,terminated at London Bridge
2010-09-21,Track circuit failure at Stonegate,10:32,Hastings,Charing Cross,delayed by 17 minutes
2010-09-21,Track circuit failure at Stonegate,10:33,Ashford,Canterbury West,delayed by 23 minutes
2010-09-21,Track circuit failure at Stonegate,10:47,Cannon St,Cannon St,delayed by 10 minutes
2010-09-21,Track circuit failure at Stonegate,11:15,Charing Cross,Hastings,started at London Bridge
2010-09-21,Track circuit failure at Stonegate,11:15,Charing Cross,Hastings,delayed by 17 minutes
2010-09-21,Track circuit failure at Stonegate,11:30,Charing Cross,Tunbridge Wells,started at London Bridge
2010-09-21,Track circuit failure at Stonegate,11:50,Hastings,Charing Cross,delayed by 10 minutes
2010-09-21,Track circuit failure at Stonegate,11:54,Cannon St,Barnehurst,cancelled
2010-09-21,Track circuit failure at Stonegate,11:57,Cannon St,Dartford,cancelled
2010-09-21,Track circuit failure at Stonegate,12:00,Cannon St,Hayes,""
2010-09-21,Track circuit failure at Stonegate,12:00,Cannon St,Hayes,""
2010-09-21,Track circuit failure at Stonegate,12:09,Charing Cross,Gillingham,delayed by 14 minutes
2010-09-21,Track circuit failure at Stonegate,12:15,Charing Cross,Hastings,delayed by 17 minutes
2010-09-21,Track circuit failure at Stonegate,12:45,Charing Cross,Hastings,delayed by 10 minutes
2010-09-21,Track circuit failure at Stonegate,12:45,Slade Green,Cannon St,cancelled
2010-09-21,Track circuit failure at Stonegate,13:21,Tunbridge Wells,Charing Cross,started at Tonbridge
2010-09-21,FCC train fault at West Hampstead,08:44,Bromley South,Blackfriars,delayed by 14 minutes
2010-09-21,Awaiting train driver at Faversham,09:15,Faversham,Dover Priory,delayed by 20 minutes
2010-09-21,Points failure approaching Cannon St,10:40,Cannon St,Cannon St,delayed by 38 minutes
2010-09-21,Points failure approaching Cannon St,10:40,Cannon St,Cannon St,terminated at London Bridge
2010-09-21,Points failure approaching Cannon St,10:47,Cannon St,Cannon St,delayed by 18 minutes
2010-09-21,Points failure approaching Cannon St,10:47,Cannon St,Cannon St,delayed by 18 minutes
2010-09-21,Points failure approaching Cannon St,11:10,Cannon St,Cannon St,delayed by 21 minutes
2010-09-21,Points failure approaching Cannon St,11:10,Cannon St,Cannon St,delayed by 10 minutes
2010-09-21,Points failure approaching Cannon St,11:15,Slade Green,Cannon St,terminated at London Bridge
2010-09-21,Points failure approaching Cannon St,11:17,Cannon St,Cannon St,delayed by 12 minutes
2010-09-21,Points failure approaching Cannon St,11:17,Cannon St,Cannon St,delayed by 34 minutes
2010-09-21,Points failure approaching Cannon St,11:20,Hayes,Cannon St,terminated at London Bridge
2010-09-21,Points failure approaching Cannon St,11:31,Dartford,Cannon St,delayed by 28 minutes
2010-09-21,Points failure approaching Cannon St,11:31,Dartford,Cannon St,delayed by 12 minutes
2010-09-21,Points failure approaching Cannon St,11:33,Orpington,Cannon St,delayed by 46 minutes
2010-09-21,Points failure approaching Cannon St,11:38,Barnehurst,Cannon St,terminated at Charing Cross
2010-09-21,Points failure approaching Cannon St,11:40,Cannon St,Cannon St,delayed by 32 minutes
2010-09-21,Points failure approaching Cannon St,11:45,Slade Green,Cannon St,delayed by 23 minutes
2010-09-21,Points failure approaching Cannon St,11:47,Cannon St,Cannon St,delayed by 37 minutes
2010-09-21,Points failure approaching Cannon St,11:50,Hayes,Cannon St,delayed by 25 minutes
2010-09-21,Points failure approaching Cannon St,11:50,Cannon St,Orpington,delayed by 47 minutes
2010-09-21,Points failure approaching Cannon St,12:01,Dartford,Cannon St,delayed by 13 minutes
2010-09-21,Points failure approaching Cannon St,12:01,Dartford,Cannon St,delayed by 37 minutes
2010-09-21,Points failure approaching Cannon St,12:03,Orpington,Cannon St,delayed by 18 minutes
2010-09-21,Points failure approaching Cannon St,12:03,Orpington,Cannon St,delayed by 30 minutes
2010-09-21,Points failure approaching Cannon St,12:07,Cannon St,Slade Green,cancelled
2010-09-21,Points failure approaching Cannon St,12:08,Barnehurst,Cannon St,delayed by 16 minutes
2010-09-21,Points failure approaching Cannon St,12:08,Barnehurst,Cannon St,delayed by 15 minutes
2010-09-21,Points failure approaching Cannon St,12:10,Cannon St,Cannon St,started at London Bridge
2010-09-21,Points failure approaching Cannon St,12:10,Cannon St,Cannon St,delayed by 36 minutes
2010-09-21,Points failure approaching Cannon St,12:15,Slade Green,Cannon St,delayed by 10 minutes
2010-09-21,Points failure approaching Cannon St,12:15,Slade Green,Cannon St,delayed by 35 minutes
2010-09-21,Points failure approaching Cannon St,12:17,Cannon St,Cannon St,delayed by 26 minutes
2010-09-21,Points failure approaching Cannon St,12:17,Cannon St,Cannon St,terminated at London Bridge
2010-09-21,Points failure approaching Cannon St,12:20,Hayes,Cannon St,delayed by 29 minutes
2010-09-21,Points failure approaching Cannon St,12:20,Cannon St,Orpington,cancelled
2010-09-21,Points failure approaching Cannon St,12:24,Cannon St,Barnehurst,started at London Bridge
2010-09-21,Points failure approaching Cannon St,12:27,Cannon St,Dartford,delayed by 58 minutes
2010-09-21,Points failure approaching Cannon St,12:30,Cannon St,Hayes,delayed by 36 minutes
2010-09-21,Points failure approaching Cannon St,12:31,Dartford,Cannon St,delayed by 35 minutes
2010-09-21,Points failure approaching Cannon St,12:33,Orpington,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,12:37,Cannon St,Slade Green,cancelled
2010-09-21,Points failure approaching Cannon St,12:38,Barnehurst,Cannon St,delayed by 34 minutes
2010-09-21,Points failure approaching Cannon St,12:40,Cannon St,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,12:47,Cannon St,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,12:50,Hayes,Cannon St,started at Lewisham
2010-09-21,Points failure approaching Cannon St,12:50,Cannon St,Orpington,delayed by 47 minutes
2010-09-21,Points failure approaching Cannon St,12:52,Dartford,Charing Cross,cancelled
2010-09-21,Points failure approaching Cannon St,12:54,Cannon St,Barnehurst,delayed by 38 minutes
2010-09-21,Points failure approaching Cannon St,12:57,Cannon St,Dartford,delayed by 42 minutes
2010-09-21,Points failure approaching Cannon St,13:00,Cannon St,Hayes,delayed by 42 minutes
2010-09-21,Points failure approaching Cannon St,13:03,Orpington,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,13:07,Cannon St,Slade Green,delayed by 44 minutes
2010-09-21,Points failure approaching Cannon St,13:08,Barnehurst,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,13:10,Cannon St,Cannon St,delayed by 18 minutes
2010-09-21,Points failure approaching Cannon St,13:17,Cannon St,Cannon St,delayed by 20 minutes
2010-09-21,Points failure approaching Cannon St,13:20,Cannon St,Orpington,cancelled
2010-09-21,Points failure approaching Cannon St,13:24,Cannon St,Barnehurst,delayed by 36 minutes
2010-09-21,Points failure approaching Cannon St,13:27,Cannon St,Dartford,delayed by 31 minutes
2010-09-21,Points failure approaching Cannon St,13:30,Cannon St,Hayes,delayed by 38 minutes
2010-09-21,Points failure approaching Cannon St,13:31,Dartford,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,13:37,Grove Park,Bromley North,cancelled
2010-09-21,Points failure approaching Cannon St,13:40,Orpington,Victoria,cancelled
2010-09-21,Points failure approaching Cannon St,13:45,Slade Green,Cannon St,delayed by 25 minutes
2010-09-21,Points failure approaching Cannon St,13:47,Cannon St,Cannon St,delayed by 23 minutes
2010-09-21,Points failure approaching Cannon St,13:47,Charing Cross,Hayes,started at London Bridge
2010-09-21,Points failure approaching Cannon St,13:50,Hayes,Cannon St,started at Elmers End
2010-09-21,Points failure approaching Cannon St,13:50,Hayes,Cannon St,delayed by 21 minutes
2010-09-21,Points failure approaching Cannon St,13:52,Dartford,Charing Cross,delayed by 36 minutes
2010-09-21,Points failure approaching Cannon St,13:53,Bromley North,Grove Park,cancelled
2010-09-21,Points failure approaching Cannon St,13:57,Cannon St,Dartford,delayed by 15 minutes
2010-09-21,Points failure approaching Cannon St,14:03,Gravesend,Charing Cross,delayed by 10 minutes
2010-09-21,Points failure approaching Cannon St,14:03,Orpington,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,14:08,Barnehurst,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,14:15,Slade Green,Cannon St,cancelled
2010-09-21,Points failure approaching Cannon St,14:20,Hayes,Cannon St,started at Elmers End
2010-09-21,Points failure approaching Cannon St,14:20,Hayes,Cannon St,delayed by 17 minutes
2010-09-21,Points failure approaching Cannon St,14:20,Cannon St,Orpington,cancelled
2010-09-21,Points failure approaching Cannon St,14:22,Dartford,Charing Cross,delayed by 31 minutes
2010-09-21,Points failure approaching Cannon St,14:24,Gillingham,Charing Cross,terminated at Dartford
2010-09-21,Points failure approaching Cannon St,14:27,Cannon St,Dartford,cancelled
2010-09-21,Points failure approaching Cannon St,14:30,Cannon St,Hayes,cancelled
2010-09-21,Points failure approaching Cannon St,14:37,Cannon St,Slade Green,delayed by 15 minutes
2010-09-21,Points failure approaching Cannon St,14:40,Cannon St,Cannon St,delayed by 14 minutes
2010-09-21,Points failure approaching Cannon St,14:47,Cannon St,Cannon St,started at London Bridge
