2010-06-25,Staff shortage,06:20,Tonbridge,Tunbridge Wells,cancelled
2010-06-25,Staff shortage,06:40,Tunbridge Wells,Charing Cross,started at Tonbridge
2010-06-25,Train fault,07:40,Tunbridge Wells,Charing Cross,started at Sevenoaks
2010-06-25,Train fault,07:51,Sidcup,Charing Cross,started at Hither Green
2010-06-25,Mechanical issue with train,07:43,Victoria,Dartford,cancelled
2010-06-25,Mechanical issue with train,08:38,Dartford,Victoria,cancelled
2010-06-25,Mechanical issue with train,09:39,Victoria,Dartford,cancelled
2010-06-25,Technical fault,09:00,Cannon St,Hayes,terminated at Elmers End
2010-06-25,Technical fault,09:50,Hayes,Cannon St,started at Clock House
2010-06-25,Mechanical fault at Cannon Street,08:10,Cannon St,Cannon St,cancelled
2010-06-25,Mechanical fault at Cannon Street,09:47,Cannon St,Cannon St,started at Hither Green and delayed by 11 minutes
2010-06-25,Driver error,07:52,Victoria,Ramsgate,delayed by 10 minutes
2010-06-25,Signalling issue,09:09,Cannon St,Cannon St,delayed by 12 minutes
2010-06-25,Points fault,10:08,Barnehurst,Cannon St,delayed by 10 minutes
2010-06-25,Train fault,07:16,Blackfriars,Sevenoaks,delayed by 22 minutes
2010-06-25,Train fault,08:25,Victoria,Orpington,terminated at Bromley South
2010-06-25,Train fault,09:10,Orpington,Victoria,started at Bromley South
2010-06-25,Technical problem at Orpington,10:55,Orpington,Victoria,cancelled
2010-06-25,Technical problem at Orpington,11:55,Victoria,Orpington,cancelled
2010-06-25,Train fault,13:25,St Pancras International,Faversham,delayed by 14 minutes
2010-06-25,Mechanical issue,15:21,Tunbridge Wells,Charing Cross,delayed by 11 minutes and did not call at Hildenborough
2010-06-25,Suicidal person,15:40,Cannon St,Cannon St,delayed by 29 minutes
2010-06-25,Suicidal person,16:31,Dartford,Cannon St,did not call at Westcombe Park
2010-06-25,Suicidal person,16:35,Cannon St,Dartford,delayed by 22 minutes
2010-06-25,Suicidal person,16:44,Cannon St,Gillingham,did not call at Greenwich
2010-06-25,Suicidal person,16:44,Slade Green,Cannon St,did not call at Westcombe Park
2010-06-25,Suicidal person,16:45,Charing Cross,Barnehurst,did not call at Deptford
2010-06-25,Suicidal person,16:51,Charing Cross,Dartford,delayed by 12 minutes
2010-06-25,Suicidal person,16:54,Cannon St,Dartford,delayed by 13 minutes and did not call at Deptford
2010-06-25,Suicidal person,16:56,Cannon St,Sevenoaks,delayed by 11 minutes
2010-06-25,Suicidal person,16:58,Cannon St,Cannon St,delayed by 15 minutes and terminated at Crayford
2010-06-25,Suicidal person,17:01,Dartford,Cannon St,did not call at Westcombe Park
2010-06-25,Suicidal person,17:04,Cannon St,Barnehurst,delayed by 14 minutes
2010-06-25,Suicidal person,17:08,Cannon St,Ramsgate,delayed by 10 minutes
2010-06-25,Suicidal person,17:16,Cannon St,Dartford,cancelled
2010-06-25,Suicidal person,17:55,Slade Green,Cannon St,did not call at Erith
2010-06-25,Suicidal person,18:22,Dartford,Charing Cross,started at Lewisham
2010-06-25,Suicidal person,18:40,Ramsgate,Charing Cross,delayed by 11 minutes
2010-06-25,Suicidal person,18:46,Hastings,Charing Cross,delayed by 13 minutes and did not call at Sevenoaks
2010-06-25,Suicidal person,19:26,Charing Cross,Gravesend,cancelled
2010-06-25,Suicidal person,20:33,Gravesend,Charing Cross,cancelled
2010-06-25,Driver injured,15:56,Blackfriars,Sevenoaks,cancelled
2010-06-25,Driver injured,16:22,Blackfriars,Rochester,delayed by 48 minutes and terminated at Swanley
2010-06-25,Driver injured,16:38,Blackfriars,Ashford,delayed by 60 minutes
2010-06-25,Driver injured,16:58,Blackfriars,Rochester,delayed by 39 minutes and terminated at Swanley
2010-06-25,Driver injured,17:00,Victoria,Orpington,cancelled
2010-06-25,Driver injured,17:12,Blackfriars,Kent House,delayed by 21 minutes and terminated at Kent House
