2010-03-27,Technical fault at Dartford,06:39,Dartford,Victoria,cancelled
2010-03-27,Technical fault at Dartford,07:39,Victoria,Dartford,cancelled
2010-03-27,Track circuit failure,08:00,Charing Cross,Ramsgate,delayed by 11 minutes
2010-03-27,Train fault,07:22,Victoria,Ramsgate,terminated at Faversham
2010-03-27,Train fault,08:50,Faversham,Dover Priory,delayed by 11 minutes
2010-03-27,Track fault near Sevenoaks,06:50,Ramsgate,Charing Cross,delayed by 56 minutes and terminated at London Bridge
2010-03-27,Track fault near Sevenoaks,07:20,Hastings,Charing Cross,terminated at Hildenborough
2010-03-27,Track fault near Sevenoaks,07:40,Ramsgate,Charing Cross,delayed by 19 minutes and terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,07:50,Hastings,Charing Cross,delayed by 26 minutes and terminated at London Bridge
2010-03-27,Track fault near Sevenoaks,07:50,Ramsgate,Charing Cross,did not call at Pluckley
2010-03-27,Track fault near Sevenoaks,08:20,Hastings,Charing Cross,terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,08:21,Tunbridge Wells,Charing Cross,terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,08:36,Charing Cross,Sevenoaks,delayed by 20 minutes
2010-03-27,Track fault near Sevenoaks,08:40,Charing Cross,Ramsgate,delayed by 36 minutes
2010-03-27,Track fault near Sevenoaks,08:40,Ramsgate,Charing Cross,did not call at Pluckley
2010-03-27,Track fault near Sevenoaks,08:43,Victoria,Sevenoaks,delayed by 12 minutes
2010-03-27,Track fault near Sevenoaks,08:45,Charing Cross,Hastings,delayed by 34 minutes
2010-03-27,Track fault near Sevenoaks,08:50,Hastings,Charing Cross,delayed by 43 minutes and terminated at London Bridge
2010-03-27,Track fault near Sevenoaks,08:50,Ramsgate,Charing Cross,did not call at Ashford
2010-03-27,Track fault near Sevenoaks,08:51,Tunbridge Wells,Charing Cross,delayed by 24 minutes and terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,09:00,Charing Cross,Tunbridge Wells,delayed by 18 minutes and terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,09:10,Charing Cross,Ramsgate,delayed by 17 minutes
2010-03-27,Track fault near Sevenoaks,09:15,Charing Cross,Hastings,cancelled
2010-03-27,Track fault near Sevenoaks,09:21,Tunbridge Wells,Charing Cross,delayed by 28 minutes and terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,09:30,Charing Cross,Tunbridge Wells,cancelled
2010-03-27,Track fault near Sevenoaks,09:36,Sevenoaks,Charing Cross,delayed by 13 minutes
2010-03-27,Track fault near Sevenoaks,09:37,Victoria,Ashford,delayed by 18 minutes
2010-03-27,Track fault near Sevenoaks,09:40,Charing Cross,Ramsgate,started at London Bridge and delayed by 24 minutes
2010-03-27,Track fault near Sevenoaks,09:40,Ramsgate,Charing Cross,did not call at Pluckley
2010-03-27,Track fault near Sevenoaks,09:45,Charing Cross,Hastings,started at London Bridge
2010-03-27,Track fault near Sevenoaks,09:50,Hastings,Charing Cross,delayed by 10 minutes and terminated at London Bridge
2010-03-27,Track fault near Sevenoaks,09:50,Ramsgate,Charing Cross,terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,09:51,Tunbridge Wells,Charing Cross,cancelled
2010-03-27,Track fault near Sevenoaks,10:00,Charing Cross,Tunbridge Wells,cancelled
2010-03-27,Track fault near Sevenoaks,10:10,Charing Cross,Ramsgate,started at Ashford
2010-03-27,Track fault near Sevenoaks,10:15,Charing Cross,Hastings,started at Tonbridge
2010-03-27,Track fault near Sevenoaks,10:21,Tunbridge Wells,Charing Cross,cancelled
2010-03-27,Track fault near Sevenoaks,10:30,Charing Cross,Tunbridge Wells,cancelled
2010-03-27,Track fault near Sevenoaks,10:32,Hastings,Charing Cross,cancelled
2010-03-27,Track fault near Sevenoaks,10:33,Ashford,Canterbury West,delayed by 29 minutes
2010-03-27,Track fault near Sevenoaks,10:45,Charing Cross,Hastings,started at London Bridge and delayed by 20 minutes
2010-03-27,Track fault near Sevenoaks,10:50,Hastings,Charing Cross,delayed by 19 minutes and terminated at London Bridge
2010-03-27,Track fault near Sevenoaks,10:50,Ramsgate,Charing Cross,did not call at Pluckley and delayed by 12 minutes
2010-03-27,Track fault near Sevenoaks,10:51,Tunbridge Wells,Charing Cross,cancelled
2010-03-27,Track fault near Sevenoaks,11:00,Charing Cross,Tunbridge Wells,cancelled
2010-03-27,Track fault near Sevenoaks,11:15,Charing Cross,Hastings,started at Tonbridge
2010-03-27,Track fault near Sevenoaks,11:21,Tunbridge Wells,Charing Cross,terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,11:30,Charing Cross,Tunbridge Wells,cancelled
2010-03-27,Track fault near Sevenoaks,11:32,Hastings,Charing Cross,terminated at Tonbridge
2010-03-27,Track fault near Sevenoaks,11:40,Ramsgate,Charing Cross,did not call at Pluckley and delayed by 10 minutes
2010-03-27,Track fault near Sevenoaks,11:45,Charing Cross,Hastings,started at London Bridge
2010-03-27,Track fault near Sevenoaks,11:50,Hastings,Charing Cross,delayed by 13 minutes and terminated at London Bridge
2010-03-27,Track fault near Sevenoaks,11:50,Ramsgate,Charing Cross,did not call at Pluckley and delayed by 20 minutes
2010-03-27,Track fault near Sevenoaks,11:51,Tunbridge Wells,Charing Cross,cancelled
2010-03-27,Track fault near Sevenoaks,12:00,Charing Cross,Tunbridge Wells,cancelled
2010-03-27,Track fault near Sevenoaks,12:15,Charing Cross,Hastings,cancelled
2010-03-27,Track fault near Sevenoaks,12:21,Tunbridge Wells,Charing Cross,cancelled
2010-03-27,Track fault near Sevenoaks,12:30,Charing Cross,Tunbridge Wells,cancelled
