2010-11-08,Train fault at Charing Cross,00:15,Charing Cross,Gillingham,delayed by 17 minutes
2010-11-08,Adhesion problems at Westhampstead,06:58,Orpington,Blackfriars,delayed by 10 minutes
2010-11-08,Vandalism at Blackfriars,06:40,Blackfriars,Orpington,terminated at Blackfriars
2010-11-08,Vandalism at Blackfriars,08:20,Blackfriars,Sevenoaks,delayed by 12 minutes
2010-11-08,Adhesion problems at Maidstone East,07:07,Victoria,Ashford,delayed by 15 minutes
2010-11-08,Adhesion problems at Maidstone East,07:47,Ashford,Victoria,delayed by 12 minutes
2010-11-08,Adhesion problems at Maidstone East,08:47,Ashford,Victoria,delayed by 25 minutes
2010-11-08,Adhesion problems at Maidstone East,10:37,Victoria,Ashford,delayed by 16 minutes
2010-11-08,Adhesion problems at Oxted,11:15,Charing Cross,Hastings,delayed by 13 minutes
2010-11-08,Adhesion problems at Oxted,11:30,Charing Cross,Tunbridge Wells,delayed by 13 minutes
2010-11-08,Adhesion problems at Oxted,11:30,Charing Cross,Tunbridge Wells,terminated at Tonbridge
2010-11-08,Adhesion problems at Oxted,12:33,Ashford,Canterbury West,delayed by 14 minutes
2010-11-08,Adhesion problems at Oxted,12:51,Tunbridge Wells,Charing Cross,started at Tonbridge
2010-11-08,Track circuit failure at Birbeck,07:59,Beckenham Junction,Blackfriars,delayed by 12 minutes
2010-11-08,Driver error at Sevenoaks,08:33,Ashford,Canterbury West,delayed by 23 minutes
2010-11-08,"Delay at Headcorn, cause under investigation",09:00,Charing Cross,Tunbridge Wells,delayed by 13 minutes
2010-11-08,Train fault at Wadhurst,07:25,Hastings,Cannon St,delayed by 12 minutes
2010-11-08,Train fault at Wadhurst,07:29,Charing Cross,Tunbridge Wells,delayed by 17 minutes
2010-11-08,Train fault at Wadhurst,07:47,Cannon St,Hastings,delayed by 10 minutes
2010-11-08,Train fault at Wadhurst,08:22,Tunbridge Wells,Charing Cross,delayed by 23 minutes
2010-11-08,Train fault at Wadhurst,08:22,Tunbridge Wells,Charing Cross,terminated at London Bridge
2010-11-08,Train fault at Wadhurst,09:45,Charing Cross,Hastings,delayed by 18 minutes
2010-11-08,Track circuit failure at Orpington,08:06,Blackfriars,Sevenoaks,delayed by 14 minutes
2010-11-08,Track circuit failure at Orpington,08:06,Blackfriars,Sevenoaks,terminated at Orpington
2010-11-08,Track circuit failure at Orpington,09:55,Orpington,Victoria,delayed by 22 minutes
2010-11-08,Track circuit failure at Orpington,10:30,Charing Cross,Tunbridge Wells,delayed by 10 minutes
2010-11-08,Track circuit failure at Orpington,12:03,Ashford,Ramsgate,delayed by 12 minutes
2010-11-08,Driver error at Ramsgate,10:04,Ramsgate,Faversham,delayed by 10 minutes
2010-11-08,Under investigation at Sevenoaks,11:03,Ashford,Ramsgate,delayed by 12 minutes
2010-11-08,Train fault at Strood,09:05,Strood,Tonbridge,cancelled
2010-11-08,Train fault at Strood,10:03,Tonbridge,Strood,cancelled
2010-11-08,Train fault at Strood,11:05,Strood,Tonbridge,cancelled
2010-11-08,Train fault at Strood,12:03,Tonbridge,Strood,cancelled
2010-11-08,Driver error at Stonegate,06:45,Charing Cross,Hastings,delayed by 14 minutes
2010-11-08,Driver error at Stonegate,08:47,Hastings,Charing Cross,delayed by 10 minutes
2010-11-08,Driver error at Stonegate,10:45,Charing Cross,Hastings,delayed by 13 minutes
2010-11-08,Driver error at Deal,09:22,Ramsgate,Ashford,delayed by 44 minutes
2010-11-08,Driver error at Deal,10:24,Dover Priory,Charing Cross,delayed by 27 minutes
2010-11-08,Driver error at Deal,10:24,Dover Priory,Charing Cross,terminated at Tonbridge
2010-11-08,Driver error at Deal,10:40,Ramsgate,Charing Cross,delayed by 11 minutes
2010-11-08,Adhesion problems at Swanley,08:37,Victoria,Ashford,delayed by 11 minutes
2010-11-08,Train fault at Grove Park,09:07,Grove Park,Bromley North,cancelled
2010-11-08,Train fault at Grove Park,09:23,Bromley North,Grove Park,cancelled
2010-11-08,Train fault at Grove Park,09:37,Grove Park,Bromley North,cancelled
2010-11-08,Train fault at Grove Park,09:53,Bromley North,Grove Park,cancelled
2010-11-08,Train fault at Grove Park,10:07,Grove Park,Bromley North,cancelled
2010-11-08,Train fault at Grove Park,10:23,Bromley North,Grove Park,cancelled
