2010-09-13,Gas leak at Strood,04:10,Gillingham,Charing Cross,delayed by 10 minutes
2010-09-13,Mechanical problems at Dartford,05:01,Dartford,Charing Cross,cancelled
2010-09-13,Mechanical problems at Dartford,06:09,Charing Cross,Gravesend,cancelled
2010-09-13,Mechanical problems at Dartford,07:17,Gravesend,Charing Cross,started at Crayford
2010-09-13,Electrical problems at Ramsgate,05:30,Charing Cross,Ramsgate,delayed by 29 minutes
2010-09-13,Electrical problems at Ramsgate,05:52,Victoria,Ramsgate,delayed by 39 minutes
2010-09-13,Electrical problems at Ramsgate,06:15,Faversham,Ramsgate,delayed by 66 minutes
2010-09-13,Electrical problems at Ramsgate,06:30,Charing Cross,Ramsgate,delayed by 34 minutes
2010-09-13,Electrical problems at Ramsgate,06:30,Ashford,Ramsgate,delayed by 47 minutes
2010-09-13,Electrical problems at Ramsgate,06:33,Ashford,Ramsgate,delayed by 62 minutes
2010-09-13,Electrical problems at Ramsgate,06:40,St Pancras International,Margate,delayed by 28 minutes
2010-09-13,Electrical problems at Ramsgate,06:40,Ramsgate,Charing Cross,cancelled
2010-09-13,Electrical problems at Ramsgate,06:44,Margate,St Pancras International,did not call at Canterbury West
2010-09-13,Electrical problems at Ramsgate,06:48,Ramsgate,Charing Cross,did not call at Sandwich and delayed by 74 minutes
2010-09-13,Electrical problems at Ramsgate,06:59,Ramsgate,Cannon St,cancelled
2010-09-13,Electrical problems at Ramsgate,07:00,Broadstairs,St Pancras International,cancelled
2010-09-13,Electrical problems at Ramsgate,07:06,Ramsgate,Victoria,cancelled
2010-09-13,Electrical problems at Ramsgate,07:10,Ramsgate,Ashford,cancelled
2010-09-13,Electrical problems at Ramsgate,07:19,Ramsgate,Cannon St,cancelled
2010-09-13,Electrical problems at Ramsgate,07:22,Ramsgate,Ashford,delayed by 100 minutes
2010-09-13,Electrical problems at Ramsgate,07:26,Ramsgate,St Pancras International,started at Ashford
2010-09-13,Electrical problems at Ramsgate,07:36,Ramsgate,Faversham,started at Margate
2010-09-13,Electrical problems at Ramsgate,07:40,Ramsgate,Charing Cross,cancelled
2010-09-13,Electrical problems at Ramsgate,07:49,Margate,St Pancras International,cancelled
2010-09-13,Electrical problems at Ramsgate,08:00,Ashford,Ramsgate,delayed by 10 minutes
2010-09-13,Electrical problems at Ramsgate,08:05,Dover Priory,Victoria,did not call at Meopham
2010-09-13,Electrical problems at Ramsgate,08:05,Ramsgate,Ashford,delayed by 36 minutes
2010-09-13,Electrical problems at Ramsgate,08:05,Dover Priory,Victoria,delayed by 13 minutes
2010-09-13,Electrical problems at Ramsgate,08:06,Ramsgate,Faversham,did not call at Dumpton Park and delayed by 21 minutes
2010-09-13,Electrical problems at Ramsgate,08:16,Faversham,Ramsgate,delayed by 13 minutes
2010-09-13,Electrical problems at Ramsgate,08:18,Ramsgate,Ashford,delayed by 31 minutes
2010-09-13,Electrical problems at Ramsgate,08:33,Ashford,Canterbury West,cancelled
2010-09-13,Electrical problems at Ramsgate,08:40,Ramsgate,Charing Cross,did not call at Sevenoaks
2010-09-13,Electrical problems at Ramsgate,08:40,Ramsgate,Faversham,delayed by 10 minutes
2010-09-13,Electrical problems at Ramsgate,08:40,Ramsgate,Charing Cross,delayed by 30 minutes
2010-09-13,Electrical problems at Ramsgate,08:45,Dover Priory,Victoria,did not call at Meopham and delayed by 11 minutes
2010-09-13,Electrical problems at Ramsgate,08:53,Charing Cross,Ashford,cancelled
2010-09-13,Electrical problems at Ramsgate,08:53,Margate,St Pancras International,delayed by 11 minutes
2010-09-13,Electrical problems at Ramsgate,09:04,Ramsgate,Faversham,delayed by 12 minutes
2010-09-13,Electrical problems at Ramsgate,09:05,Dover Priory,Victoria,did not call at Meopham and delayed by 10 minutes
2010-09-13,Electrical problems at Ramsgate,09:13,Charing Cross,Dover Priory,delayed by 13 minutes
2010-09-13,Electrical problems at Ramsgate,09:20,Cannon St,Hastings,cancelled
2010-09-13,Electrical problems at Ramsgate,09:22,Victoria,Ramsgate,cancelled
2010-09-13,Electrical problems at Ramsgate,09:22,Ramsgate,Ashford,delayed by 18 minutes
2010-09-13,Electrical problems at Ramsgate,09:24,Dover Priory,Charing Cross,delayed by 10 minutes
2010-09-13,Electrical problems at Ramsgate,09:35,Canterbury West,Ashford,cancelled
2010-09-13,Electrical problems at Ramsgate,09:40,Charing Cross,Ramsgate,delayed by 41 minutes and did not call at Sevenoaks
2010-09-13,Electrical problems at Ramsgate,09:40,Ramsgate,Charing Cross,did not call at Pluckley and delayed by 17 minutes
2010-09-13,Electrical problems at Ramsgate,10:00,Charing Cross,Tunbridge Wells,did not call at High Brooms
2010-09-13,Electrical problems at Ramsgate,10:03,Ashford,Ramsgate,cancelled
2010-09-13,Electrical problems at Ramsgate,10:10,Charing Cross,Dover Priory,delayed by 10 minutes
2010-09-13,Electrical problems at Ramsgate,10:12,St Pancras International,Dover Priory,delayed by 11 minutes
2010-09-13,Electrical problems at Ramsgate,10:21,Tunbridge Wells,Charing Cross,started at Tonbridge delayed by 19 minutes terminated at London Bridge
2010-09-13,Electrical problems at Ramsgate,10:30,Charing Cross,Tunbridge Wells,terminated at Tonbridge
2010-09-13,Electrical problems at Ramsgate,10:33,Ashford,Canterbury West,delayed by 17 minutes
2010-09-13,Electrical problems at Ramsgate,10:40,Charing Cross,Ramsgate,started at Ashford
2010-09-13,Electrical problems at Ramsgate,10:45,Charing Cross,Hastings,delayed by 23 minutes
2010-09-13,Electrical problems at Ramsgate,10:45,Faversham,Dover Priory,delayed by 10 minutes
2010-09-13,Electrical problems at Ramsgate,10:47,Ashford,Victoria,delayed by 13 minutes
2010-09-13,Electrical problems at Ramsgate,10:52,Victoria,Ramsgate,did not call at Bromley South and delayed by 21 minutes
2010-09-13,Electrical problems at Ramsgate,11:03,Ashford,Ramsgate,delayed by 22 minutes
2010-09-13,Electrical problems at Ramsgate,11:10,Charing Cross,Dover Priory,delayed by 19 minutes and did not call at Sevenoaks
2010-09-13,Electrical problems at Ramsgate,11:30,Charing Cross,Tunbridge Wells,started at London Bridge
2010-09-13,Electrical problems at Ramsgate,11:32,Hastings,Charing Cross,delayed by 27 minutes and terminated at London Bridge
2010-09-13,Electrical problems at Ramsgate,11:45,Faversham,Dover Priory,cancelled
2010-09-13,Electrical problems at Ramsgate,11:50,Hastings,Charing Cross,delayed by 13 minutes
2010-09-13,Electrical problems at Ramsgate,12:15,Faversham,Dover Priory,delayed by 12 minutes
2010-09-13,Electrical problems at Ramsgate,12:32,Hastings,Charing Cross,delayed by 13 minutes
2010-09-13,Electrical problems at Ramsgate,12:33,Ashford,Canterbury West,delayed by 17 minutes
2010-09-13,Electrical problems at Ramsgate,12:40,Ramsgate,Faversham,cancelled
2010-09-13,Electrical problems at Ramsgate,12:45,Dover Priory,Victoria,started at Faversham
2010-09-13,Electrical problems at Ramsgate,13:15,Charing Cross,Hastings,started at London Bridge
2010-09-13,Train delayed from depot,07:42,Orpington,Charing Cross,did not call at Lewisham
2010-09-13,Trespassing at Herne Hill,06:36,Blackfriars,Beckenham Junction,terminated at Lewisham
2010-09-13,Trespassing at Herne Hill,07:59,Beckenham Junction,Blackfriars,started at Lewisham
2010-09-13,Loss of power,07:40,St Pancras International,Margate,delayed by 32 minutes
2010-09-13,Loss of power,07:40,St Pancras International,Margate,delayed by 27 minutes and terminated at Ramsgate
2010-09-13,Loss of power,08:40,St Pancras International,Margate,delayed by 11 minutes
2010-09-13,Loss of power,09:53,Margate,St Pancras International,started at Ramsgate
2010-09-13,Driver error at Tunbridge Wells,08:27,Charing Cross,Tunbridge Wells,delayed by 10 minutes
2010-09-13,Driver error at Tunbridge Wells,09:21,Tunbridge Wells,Charing Cross,delayed by 12 minutes
2010-09-13,Driver error at Tunbridge Wells,10:30,Charing Cross,Tunbridge Wells,delayed by 13 minutes
2010-09-13,Faulty passenger alarm at Victoria,10:22,Victoria,Ramsgate,cancelled
2010-09-13,Track maintenance required,10:40,Orpington,Victoria,did not call at Shortlands and delayed by 10 minutes
2010-09-13,Signalling fault,13:00,Charing Cross,Tunbridge Wells,delayed by 10 minutes
2010-09-13,Train crew delayed at Gillingham,15:32,Gillingham,Victoria,delayed by 11 minutes
2010-09-13,Faulty train at Gove Park depot,16:30,Charing Cross,Dartford,cancelled
2010-09-13,Faulty train at Gove Park depot,17:31,Dartford,Cannon St,cancelled
2010-09-13,Faulty train at Gove Park depot,18:25,Cannon St,Crayford,cancelled
2010-09-13,Station issue,17:48,St Pancras International,Ebbsfleet International,cancelled
2010-09-13,Station issue,18:48,St Pancras International,Ebbsfleet International,cancelled
2010-09-13,Train fault,17:40,Orpington,Victoria,did not call at Beckenham Junction
2010-09-13,Lost time between Orpington and Sevenoaks,19:29,Ashford,Canterbury West,delayed by 11 minutes
2010-09-13,Faulty train at Faversham,18:39,Dover Priory,Victoria,did not call at Chatham and delayed by 26 minutes
2010-09-13,Trespassing on the line at Folkestone Central,18:08,Cannon St,Ramsgate,delayed by 10 minutes
2010-09-13,Trespassing on the line at Folkestone Central,19:44,Dover Priory,St Pancras International,delayed by 14 minutes and terminated at Ashford
2010-09-13,Trespassing on the line at Folkestone Central,21:12,St Pancras International,Dover Priory,delayed by 16 minutes
