2010-09-04,Tractor using crossing,07:53,Margate,St Pancras International,delayed by 16 minutes
2010-09-04,Tractor using crossing,08:47,Ashford,Victoria,delayed by 13 minutes
2010-09-04,Train fault,11:38,Hayes,Charing Cross,delayed by 11 minutes
2010-09-04,Awaiting ambulance at Faversham,11:45,Dover Priory,Victoria,delayed by 22 minutes and did not call at Chatham
2010-09-04,Train fault,15:00,Cannon St,Hayes,cancelled
2010-09-04,Train fault,15:50,Hayes,Cannon St,cancelled
2010-09-04,Following previous delayed journey,15:44,Dover Priory,St Pancras International,delayed by 19 minutes
2010-09-04,Following previous delayed journey,16:12,St Pancras International,Dover Priory,delayed by 18 minutes
